network_id,type,subtype,id_pair,species_1,label_1,degree_1,species_2,label_2,degree_2,number_sp_label_1,number_sp_label_2,connected,normalized_degree_sp_1,normalized_degree_sp_2,network_connectance,sum_1,sum_2,sum_shared
A_HP_022,A,HostParasite,2674,"Allocricetulus eversmanni",Host,6,"Citellophilus tesquorum",Parasite,8,16,18,1,0.3333,0.5,0.236,58,127,10
A_HP_032,A,HostParasite,2674,"Allocricetulus eversmanni",Host,4,"Citellophilus tesquorum",Parasite,5,14,13,1,0.3077,0.3571,0.176,62,25,12
A_HP_013,A,HostParasite,2674,"Allocricetulus eversmanni",Host,4,"Citellophilus tesquorum",Parasite,4,11,22,0,0.1818,0.3636,0.426,6,677,0
A_HP_032,A,HostParasite,2762,"Allocricetulus eversmanni",Host,4,"Ctenophthalmus arvalis",Parasite,7,14,13,1,0.3077,0.5,0.176,62,113,13
A_HP_042,A,HostParasite,2762,"Allocricetulus eversmanni",Host,1,"Ctenophthalmus arvalis",Parasite,4,21,32,0,0.0313,0.1905,0.125,2,25,0
A_HP_022,A,HostParasite,2735,"Allocricetulus eversmanni",Host,6,"Ctenophthalmus assimilis",Parasite,9,16,18,1,0.3333,0.5625,0.236,58,202,6
A_HP_042,A,HostParasite,2735,"Allocricetulus eversmanni",Host,1,"Ctenophthalmus assimilis",Parasite,10,21,32,0,0.0313,0.4762,0.125,2,57,0
A_HP_013,A,HostParasite,2676,"Allocricetulus eversmanni",Host,4,"Ctenophthalmus breviatus",Parasite,4,11,22,1,0.1818,0.3636,0.426,6,106,1
A_HP_022,A,HostParasite,2676,"Allocricetulus eversmanni",Host,6,"Ctenophthalmus breviatus",Parasite,12,16,18,1,0.3333,0.75,0.236,58,230,17
A_HP_048,A,HostParasite,2676,"Allocricetulus eversmanni",Host,2,"Ctenophthalmus breviatus",Parasite,5,12,14,0,0.1429,0.4167,0.423,9,66,0
A_HP_022,A,HostParasite,2736,"Allocricetulus eversmanni",Host,6,"Frontopsylla semura",Parasite,2,16,18,1,0.3333,0.125,0.236,58,7,5
A_HP_013,A,HostParasite,2736,"Allocricetulus eversmanni",Host,4,"Frontopsylla semura",Parasite,4,11,22,0,0.1818,0.3636,0.426,6,46,0
A_HP_050,A,HostParasite,2736,"Allocricetulus eversmanni",Host,4,"Frontopsylla semura",Parasite,1,27,35,0,0.1143,0.037,0.239,13,62,0
A_HP_022,A,HostParasite,2678,"Allocricetulus eversmanni",Host,6,"Neopsylla pleskei",Parasite,9,16,18,1,0.3333,0.5625,0.236,58,111,18
A_HP_032,A,HostParasite,2678,"Allocricetulus eversmanni",Host,4,"Neopsylla pleskei",Parasite,4,14,13,1,0.3077,0.2857,0.176,62,19,7
A_HP_048,A,HostParasite,2882,"Allocricetulus eversmanni",Host,2,"Nosopsyllus consimilis",Parasite,9,12,14,1,0.1429,0.75,0.423,9,1465,5
A_HP_042,A,HostParasite,2882,"Allocricetulus eversmanni",Host,1,"Nosopsyllus consimilis",Parasite,1,21,32,0,0.0313,0.0476,0.125,2,3,0
A_HP_013,A,HostParasite,2719,"Allocricetulus eversmanni",Host,4,"Ophthalmopsylla volgensis",Parasite,7,11,22,1,0.1818,0.6364,0.426,6,80,1
A_HP_032,A,HostParasite,2719,"Allocricetulus eversmanni",Host,4,"Ophthalmopsylla volgensis",Parasite,1,14,13,0,0.3077,0.0714,0.176,62,2,0
A_HP_013,A,HostParasite,2721,"Allocricetulus eversmanni",Host,4,"Oropsylla ilovaiskii",Parasite,7,11,22,1,0.1818,0.6364,0.426,6,870,1
A_HP_022,A,HostParasite,2721,"Allocricetulus eversmanni",Host,6,"Oropsylla ilovaiskii",Parasite,3,16,18,0,0.3333,0.1875,0.236,58,31,0
A_HP_042,A,HostParasite,2721,"Allocricetulus eversmanni",Host,1,"Oropsylla ilovaiskii",Parasite,1,21,32,0,0.0313,0.0476,0.125,2,3,0
A_HP_011,A,HostParasite,2702,"Alticola argentatus",Host,9,"Amalaraeus penicilliger",Parasite,3,4,19,1,0.4737,0.75,0.566,106,91,2
A_HP_029,A,HostParasite,2702,"Alticola argentatus",Host,6,"Amalaraeus penicilliger",Parasite,3,15,34,1,0.1765,0.2,0.155,26,16,4
A_HP_043,A,HostParasite,2702,"Alticola argentatus",Host,7,"Amalaraeus penicilliger",Parasite,5,9,29,1,0.2414,0.5556,0.28,81,107,7
A_HP_045,A,HostParasite,2702,"Alticola argentatus",Host,12,"Amalaraeus penicilliger",Parasite,6,7,16,1,0.75,0.8571,0.509,622,1039,113
A_HP_008,A,HostParasite,2702,"Alticola argentatus",Host,3,"Amalaraeus penicilliger",Parasite,2,8,24,0,0.125,0.25,0.193,16,13,0
A_HP_024,A,HostParasite,2702,"Alticola argentatus",Host,2,"Amalaraeus penicilliger",Parasite,1,7,20,0,0.1,0.1429,0.279,38,460,0
A_HP_042,A,HostParasite,2702,"Alticola argentatus",Host,1,"Amalaraeus penicilliger",Parasite,5,21,32,0,0.0313,0.2381,0.125,2,16,0
A_HP_011,A,HostParasite,2703,"Alticola argentatus",Host,9,"Amphipsylla anceps",Parasite,4,4,19,1,0.4737,1,0.566,106,226,6
A_HP_012,A,HostParasite,2703,"Alticola argentatus",Host,9,"Amphipsylla anceps",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,44,5
A_HP_029,A,HostParasite,2703,"Alticola argentatus",Host,6,"Amphipsylla anceps",Parasite,3,15,34,0,0.1765,0.2,0.155,26,23,0
A_HP_042,A,HostParasite,2703,"Alticola argentatus",Host,1,"Amphipsylla anceps",Parasite,2,21,32,0,0.0313,0.0952,0.125,2,41,0
A_HP_043,A,HostParasite,2703,"Alticola argentatus",Host,7,"Amphipsylla anceps",Parasite,2,9,29,0,0.2414,0.2222,0.28,81,87,0
A_HP_008,A,HostParasite,2684,"Alticola argentatus",Host,3,"Amphipsylla kuznetzovi",Parasite,3,8,24,1,0.125,0.375,0.193,16,40,10
A_HP_045,A,HostParasite,2684,"Alticola argentatus",Host,12,"Amphipsylla kuznetzovi",Parasite,5,7,16,1,0.75,0.7143,0.509,622,78,1
A_HP_043,A,HostParasite,2684,"Alticola argentatus",Host,7,"Amphipsylla kuznetzovi",Parasite,2,9,29,0,0.2414,0.2222,0.28,81,17,0
A_HP_011,A,HostParasite,2704,"Alticola argentatus",Host,9,"Amphipsylla montana",Parasite,3,4,19,1,0.4737,0.75,0.566,106,85,13
A_HP_012,A,HostParasite,2704,"Alticola argentatus",Host,9,"Amphipsylla montana",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,61,40
A_HP_011,A,HostParasite,2705,"Alticola argentatus",Host,9,"Amphipsylla phaiomydis",Parasite,2,4,19,1,0.4737,0.5,0.566,106,22,7
A_HP_012,A,HostParasite,2705,"Alticola argentatus",Host,9,"Amphipsylla phaiomydis",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,278,7
A_HP_008,A,HostParasite,2705,"Alticola argentatus",Host,3,"Amphipsylla phaiomydis",Parasite,1,8,24,0,0.125,0.125,0.193,16,7,0
A_HP_024,A,HostParasite,2739,"Alticola argentatus",Host,2,"Amphipsylla primaris",Parasite,4,7,20,1,0.1,0.5714,0.279,38,7206,2
A_HP_029,A,HostParasite,2739,"Alticola argentatus",Host,6,"Amphipsylla primaris",Parasite,2,15,34,1,0.1765,0.1333,0.155,26,10,7
A_HP_043,A,HostParasite,2739,"Alticola argentatus",Host,7,"Amphipsylla primaris",Parasite,5,9,29,1,0.2414,0.5556,0.28,81,27,17
A_HP_045,A,HostParasite,2739,"Alticola argentatus",Host,12,"Amphipsylla primaris",Parasite,4,7,16,1,0.75,0.5714,0.509,622,490,283
A_HP_047,A,HostParasite,2739,"Alticola argentatus",Host,12,"Amphipsylla primaris",Parasite,6,11,26,1,0.4615,0.5455,0.35,2101,2938,1003
A_HP_008,A,HostParasite,2739,"Alticola argentatus",Host,3,"Amphipsylla primaris",Parasite,1,8,24,0,0.125,0.125,0.193,16,2,0
A_HP_011,A,HostParasite,2739,"Alticola argentatus",Host,9,"Amphipsylla primaris",Parasite,2,4,19,0,0.4737,0.5,0.566,106,88,0
A_HP_012,A,HostParasite,2739,"Alticola argentatus",Host,9,"Amphipsylla primaris",Parasite,2,7,23,0,0.3913,0.2857,0.391,148,13,0
A_HP_042,A,HostParasite,2739,"Alticola argentatus",Host,1,"Amphipsylla primaris",Parasite,2,21,32,0,0.0313,0.0952,0.125,2,49,0
A_HP_008,A,HostParasite,2685,"Alticola argentatus",Host,3,"Callopsylla caspia",Parasite,2,8,24,1,0.125,0.25,0.193,16,15,2
A_HP_011,A,HostParasite,2685,"Alticola argentatus",Host,9,"Callopsylla caspia",Parasite,4,4,19,1,0.4737,1,0.566,106,159,46
A_HP_012,A,HostParasite,2685,"Alticola argentatus",Host,9,"Callopsylla caspia",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,214,72
A_HP_043,A,HostParasite,2685,"Alticola argentatus",Host,7,"Callopsylla caspia",Parasite,4,9,29,1,0.2414,0.4444,0.28,81,69,20
A_HP_047,A,HostParasite,2685,"Alticola argentatus",Host,12,"Callopsylla caspia",Parasite,4,11,26,1,0.4615,0.3636,0.35,2101,1040,105
A_HP_029,A,HostParasite,2685,"Alticola argentatus",Host,6,"Callopsylla caspia",Parasite,3,15,34,0,0.1765,0.2,0.155,26,92,0
A_HP_042,A,HostParasite,2685,"Alticola argentatus",Host,1,"Callopsylla caspia",Parasite,1,21,32,0,0.0313,0.0476,0.125,2,7,0
A_HP_045,A,HostParasite,2685,"Alticola argentatus",Host,12,"Callopsylla caspia",Parasite,1,7,16,0,0.75,0.1429,0.509,622,2,0
A_HP_047,A,HostParasite,2872,"Alticola argentatus",Host,12,"Citellophilus tesquorum",Parasite,6,11,26,1,0.4615,0.5455,0.35,2101,523,5
A_HP_024,A,HostParasite,2872,"Alticola argentatus",Host,2,"Citellophilus tesquorum",Parasite,3,7,20,0,0.1,0.4286,0.279,38,1469,0
A_HP_012,A,HostParasite,2709,"Alticola argentatus",Host,9,"Frontopsylla ambigua",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,29,3
A_HP_029,A,HostParasite,2709,"Alticola argentatus",Host,6,"Frontopsylla ambigua",Parasite,1,15,34,0,0.1765,0.0667,0.155,26,3,0
A_HP_012,A,HostParasite,2710,"Alticola argentatus",Host,9,"Frontopsylla elata",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,171,5
A_HP_045,A,HostParasite,2710,"Alticola argentatus",Host,12,"Frontopsylla elata",Parasite,4,7,16,1,0.75,0.5714,0.509,622,17,2
A_HP_008,A,HostParasite,2710,"Alticola argentatus",Host,3,"Frontopsylla elata",Parasite,2,8,24,0,0.125,0.25,0.193,16,10,0
A_HP_011,A,HostParasite,2710,"Alticola argentatus",Host,9,"Frontopsylla elata",Parasite,1,4,19,0,0.4737,0.25,0.566,106,4,0
A_HP_024,A,HostParasite,2710,"Alticola argentatus",Host,2,"Frontopsylla elata",Parasite,1,7,20,0,0.1,0.1429,0.279,38,4,0
A_HP_029,A,HostParasite,2710,"Alticola argentatus",Host,6,"Frontopsylla elata",Parasite,4,15,34,0,0.1765,0.2667,0.155,26,210,0
A_HP_042,A,HostParasite,2710,"Alticola argentatus",Host,1,"Frontopsylla elata",Parasite,7,21,32,0,0.0313,0.3333,0.125,2,69,0
A_HP_043,A,HostParasite,2710,"Alticola argentatus",Host,7,"Frontopsylla elata",Parasite,1,9,29,0,0.2414,0.1111,0.28,81,36,0
A_HP_047,A,HostParasite,2874,"Alticola argentatus",Host,12,"Frontopsylla elatoides",Parasite,8,11,26,1,0.4615,0.7273,0.35,2101,336,190
A_HP_024,A,HostParasite,2874,"Alticola argentatus",Host,2,"Frontopsylla elatoides",Parasite,1,7,20,0,0.1,0.1429,0.279,38,83,0
A_HP_042,A,HostParasite,2874,"Alticola argentatus",Host,1,"Frontopsylla elatoides",Parasite,2,21,32,0,0.0313,0.0952,0.125,2,6,0
A_HP_043,A,HostParasite,2874,"Alticola argentatus",Host,7,"Frontopsylla elatoides",Parasite,1,9,29,0,0.2414,0.1111,0.28,81,12,0
A_HP_047,A,HostParasite,2876,"Alticola argentatus",Host,12,"Frontopsylla hetera",Parasite,8,11,26,1,0.4615,0.7273,0.35,2101,221,28
A_HP_024,A,HostParasite,2876,"Alticola argentatus",Host,2,"Frontopsylla hetera",Parasite,4,7,20,0,0.1,0.5714,0.279,38,969,0
A_HP_029,A,HostParasite,2752,"Alticola argentatus",Host,6,"Frontopsylla ornata",Parasite,2,15,34,1,0.1765,0.1333,0.155,26,4,2
A_HP_043,A,HostParasite,2752,"Alticola argentatus",Host,7,"Frontopsylla ornata",Parasite,5,9,29,1,0.2414,0.5556,0.28,81,509,4
A_HP_045,A,HostParasite,2752,"Alticola argentatus",Host,12,"Frontopsylla ornata",Parasite,6,7,16,1,0.75,0.8571,0.509,622,88,1
A_HP_012,A,HostParasite,2752,"Alticola argentatus",Host,9,"Frontopsylla ornata",Parasite,3,7,23,0,0.3913,0.4286,0.391,148,16,0
A_HP_042,A,HostParasite,2752,"Alticola argentatus",Host,1,"Frontopsylla ornata",Parasite,3,21,32,0,0.0313,0.1429,0.125,2,24,0
A_HP_029,A,HostParasite,2753,"Alticola argentatus",Host,6,"Frontopsylla protera",Parasite,1,15,34,1,0.1765,0.0667,0.155,26,6,6
A_HP_008,A,HostParasite,2753,"Alticola argentatus",Host,3,"Frontopsylla protera",Parasite,1,8,24,0,0.125,0.125,0.193,16,8,0
A_HP_011,A,HostParasite,2753,"Alticola argentatus",Host,9,"Frontopsylla protera",Parasite,2,4,19,0,0.4737,0.5,0.566,106,4,0
A_HP_012,A,HostParasite,2753,"Alticola argentatus",Host,9,"Frontopsylla protera",Parasite,2,7,23,0,0.3913,0.2857,0.391,148,13,0
A_HP_043,A,HostParasite,2753,"Alticola argentatus",Host,7,"Frontopsylla protera",Parasite,2,9,29,0,0.2414,0.2222,0.28,81,5,0
A_HP_008,A,HostParasite,2686,"Alticola argentatus",Host,3,"Leptopsylla nana",Parasite,3,8,24,1,0.125,0.375,0.193,16,13,4
A_HP_011,A,HostParasite,2686,"Alticola argentatus",Host,9,"Leptopsylla nana",Parasite,3,4,19,1,0.4737,0.75,0.566,106,43,21
A_HP_012,A,HostParasite,2686,"Alticola argentatus",Host,9,"Leptopsylla nana",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,87,7
A_HP_042,A,HostParasite,2686,"Alticola argentatus",Host,1,"Leptopsylla nana",Parasite,2,21,32,1,0.0313,0.0952,0.125,2,13,2
A_HP_043,A,HostParasite,2686,"Alticola argentatus",Host,7,"Leptopsylla nana",Parasite,2,9,29,0,0.2414,0.2222,0.28,81,14,0
A_HP_024,A,HostParasite,2740,"Alticola argentatus",Host,2,"Neopsylla mana",Parasite,5,7,20,1,0.1,0.7143,0.279,38,4601,36
A_HP_043,A,HostParasite,2740,"Alticola argentatus",Host,7,"Neopsylla mana",Parasite,6,9,29,1,0.2414,0.6667,0.28,81,136,6
A_HP_045,A,HostParasite,2740,"Alticola argentatus",Host,12,"Neopsylla mana",Parasite,4,7,16,1,0.75,0.5714,0.509,622,74,8
A_HP_047,A,HostParasite,2740,"Alticola argentatus",Host,12,"Neopsylla mana",Parasite,8,11,26,1,0.4615,0.7273,0.35,2101,109,18
A_HP_008,A,HostParasite,2740,"Alticola argentatus",Host,3,"Neopsylla mana",Parasite,1,8,24,0,0.125,0.125,0.193,16,9,0
A_HP_029,A,HostParasite,2740,"Alticola argentatus",Host,6,"Neopsylla mana",Parasite,1,15,34,0,0.1765,0.0667,0.155,26,2,0
A_HP_042,A,HostParasite,2740,"Alticola argentatus",Host,1,"Neopsylla mana",Parasite,6,21,32,0,0.0313,0.2857,0.125,2,44,0
A_HP_029,A,HostParasite,2754,"Alticola argentatus",Host,6,"Neopsylla meridiana",Parasite,3,15,34,1,0.1765,0.2,0.155,26,16,5
A_HP_011,A,HostParasite,2754,"Alticola argentatus",Host,9,"Neopsylla meridiana",Parasite,2,4,19,0,0.4737,0.5,0.566,106,124,0
A_HP_012,A,HostParasite,2754,"Alticola argentatus",Host,9,"Neopsylla meridiana",Parasite,2,7,23,0,0.3913,0.2857,0.391,148,10,0
A_HP_011,A,HostParasite,2706,"Alticola argentatus",Host,9,"Neopsylla pleskei",Parasite,2,4,19,1,0.4737,0.5,0.566,106,28,3
A_HP_012,A,HostParasite,2706,"Alticola argentatus",Host,9,"Neopsylla pleskei",Parasite,4,7,23,1,0.3913,0.5714,0.391,148,46,7
A_HP_008,A,HostParasite,2706,"Alticola argentatus",Host,3,"Neopsylla pleskei",Parasite,2,8,24,0,0.125,0.25,0.193,16,4,0
A_HP_024,A,HostParasite,2706,"Alticola argentatus",Host,2,"Neopsylla pleskei",Parasite,2,7,20,0,0.1,0.2857,0.279,38,445,0
A_HP_029,A,HostParasite,2706,"Alticola argentatus",Host,6,"Neopsylla pleskei",Parasite,1,15,34,0,0.1765,0.0667,0.155,26,22,0
A_HP_043,A,HostParasite,2706,"Alticola argentatus",Host,7,"Neopsylla pleskei",Parasite,1,9,29,0,0.2414,0.1111,0.28,81,26,0
A_HP_047,A,HostParasite,2706,"Alticola argentatus",Host,12,"Neopsylla pleskei",Parasite,1,11,26,0,0.4615,0.0909,0.35,2101,15,0
A_HP_047,A,HostParasite,2878,"Alticola argentatus",Host,12,"Paradoxopsyllus scorodumovi",Parasite,4,11,26,1,0.4615,0.3636,0.35,2101,1452,533
A_HP_024,A,HostParasite,2878,"Alticola argentatus",Host,2,"Paradoxopsyllus scorodumovi",Parasite,2,7,20,0,0.1,0.2857,0.279,38,29,0
A_HP_047,A,HostParasite,2879,"Alticola argentatus",Host,12,"Paramonopsyllus scalonae",Parasite,8,11,26,1,0.4615,0.7273,0.35,2101,619,110
A_HP_024,A,HostParasite,2879,"Alticola argentatus",Host,2,"Paramonopsyllus scalonae",Parasite,1,7,20,0,0.1,0.1429,0.279,38,5,0
A_HP_011,A,HostParasite,2707,"Alticola argentatus",Host,9,"Paraneopsylla ioffi",Parasite,3,4,19,1,0.4737,0.75,0.566,106,21,2
A_HP_045,A,HostParasite,2707,"Alticola argentatus",Host,12,"Paraneopsylla ioffi",Parasite,3,7,16,1,0.75,0.4286,0.509,622,217,190
A_HP_012,A,HostParasite,2707,"Alticola argentatus",Host,9,"Paraneopsylla ioffi",Parasite,3,7,23,0,0.3913,0.4286,0.391,148,6,0
A_HP_042,A,HostParasite,2707,"Alticola argentatus",Host,1,"Paraneopsylla ioffi",Parasite,1,21,32,0,0.0313,0.0476,0.125,2,2,0
A_HP_012,A,HostParasite,2711,"Alticola argentatus",Host,9,"Pectinoctenus nemorosa",Parasite,3,7,23,1,0.3913,0.4286,0.391,148,206,2
A_HP_043,A,HostParasite,2711,"Alticola argentatus",Host,7,"Pectinoctenus nemorosa",Parasite,5,9,29,1,0.2414,0.5556,0.28,81,516,2
A_HP_045,A,HostParasite,2711,"Alticola argentatus",Host,12,"Pectinoctenus nemorosa",Parasite,3,7,16,1,0.75,0.4286,0.509,622,6,1
A_HP_008,A,HostParasite,2711,"Alticola argentatus",Host,3,"Pectinoctenus nemorosa",Parasite,1,8,24,0,0.125,0.125,0.193,16,349,0
A_HP_029,A,HostParasite,2711,"Alticola argentatus",Host,6,"Pectinoctenus nemorosa",Parasite,2,15,34,0,0.1765,0.1333,0.155,26,132,0
A_HP_042,A,HostParasite,2711,"Alticola argentatus",Host,1,"Pectinoctenus nemorosa",Parasite,1,21,32,0,0.0313,0.0476,0.125,2,57,0
A_HP_047,A,HostParasite,2880,"Alticola argentatus",Host,12,"Pectinoctenus pavlovskii",Parasite,6,11,26,1,0.4615,0.5455,0.35,2101,117,3
A_HP_024,A,HostParasite,2880,"Alticola argentatus",Host,2,"Pectinoctenus pavlovskii",Parasite,1,7,20,0,0.1,0.1429,0.279,38,4,0
A_HP_045,A,HostParasite,2773,"Alticola argentatus",Host,12,"Rhadinopsylla angusta",Parasite,4,7,16,1,0.75,0.5714,0.509,622,10,1
A_HP_029,A,HostParasite,2773,"Alticola argentatus",Host,6,"Rhadinopsylla angusta",Parasite,1,15,34,0,0.1765,0.0667,0.155,26,39,0
A_HP_045,A,HostParasite,2774,"Alticola argentatus",Host,12,"Rhadinopsylla dahurica",Parasite,3,7,16,1,0.75,0.4286,0.509,622,47,14
A_HP_011,A,HostParasite,2774,"Alticola argentatus",Host,9,"Rhadinopsylla dahurica",Parasite,2,4,19,0,0.4737,0.5,0.566,106,10,0
A_HP_024,A,HostParasite,2774,"Alticola argentatus",Host,2,"Rhadinopsylla dahurica",Parasite,1,7,20,0,0.1,0.1429,0.279,38,954,0
A_HP_011,A,HostParasite,2708,"Alticola argentatus",Host,9,"Rhadinopsylla li",Parasite,4,4,19,1,0.4737,1,0.566,106,128,6
A_HP_008,A,HostParasite,2708,"Alticola argentatus",Host,3,"Rhadinopsylla li",Parasite,1,8,24,0,0.125,0.125,0.193,16,2,0
A_HP_012,A,HostParasite,2708,"Alticola argentatus",Host,9,"Rhadinopsylla li",Parasite,1,7,23,0,0.3913,0.1429,0.391,148,619,0
A_HP_024,A,HostParasite,2708,"Alticola argentatus",Host,2,"Rhadinopsylla li",Parasite,2,7,20,0,0.1,0.2857,0.279,38,355,0
A_HP_029,A,HostParasite,2708,"Alticola argentatus",Host,6,"Rhadinopsylla li",Parasite,2,15,34,0,0.1765,0.1333,0.155,26,518,0
A_HP_043,A,HostParasite,2708,"Alticola argentatus",Host,7,"Rhadinopsylla li",Parasite,3,9,29,0,0.2414,0.3333,0.28,81,11,0
A_HP_047,A,HostParasite,2708,"Alticola argentatus",Host,12,"Rhadinopsylla li",Parasite,4,11,26,0,0.4615,0.3636,0.35,2101,17,0
A_HP_032,A,HostParasite,2760,"Alticola strelzowi",Host,3,"Amphipsylla primaris",Parasite,2,14,13,1,0.2308,0.1429,0.176,30,9,7
A_HP_042,A,HostParasite,2760,"Alticola strelzowi",Host,6,"Amphipsylla primaris",Parasite,2,21,32,1,0.1875,0.0952,0.125,75,49,43
A_HP_047,A,HostParasite,2760,"Alticola strelzowi",Host,15,"Amphipsylla primaris",Parasite,6,11,26,1,0.5769,0.5455,0.35,2730,2938,982
A_HP_032,A,HostParasite,2761,"Alticola strelzowi",Host,3,"Callopsylla caspia",Parasite,1,14,13,1,0.2308,0.0714,0.176,30,20,20
A_HP_042,A,HostParasite,2761,"Alticola strelzowi",Host,6,"Callopsylla caspia",Parasite,1,21,32,1,0.1875,0.0476,0.125,75,7,7
A_HP_047,A,HostParasite,2761,"Alticola strelzowi",Host,15,"Callopsylla caspia",Parasite,4,11,26,1,0.5769,0.3636,0.35,2730,1040,307
A_HP_047,A,HostParasite,2873,"Alticola strelzowi",Host,15,"Citellophilus tesquorum",Parasite,6,11,26,1,0.5769,0.5455,0.35,2730,523,5
A_HP_032,A,HostParasite,2873,"Alticola strelzowi",Host,3,"Citellophilus tesquorum",Parasite,5,14,13,0,0.2308,0.3571,0.176,30,25,0
A_HP_032,A,HostParasite,2763,"Alticola strelzowi",Host,3,"Frontopsylla elata",Parasite,3,14,13,1,0.2308,0.2143,0.176,30,27,3
A_HP_042,A,HostParasite,2763,"Alticola strelzowi",Host,6,"Frontopsylla elata",Parasite,7,21,32,1,0.1875,0.3333,0.125,75,69,8
A_HP_047,A,HostParasite,2875,"Alticola strelzowi",Host,15,"Frontopsylla elatoides",Parasite,8,11,26,1,0.5769,0.7273,0.35,2730,336,22
A_HP_042,A,HostParasite,2875,"Alticola strelzowi",Host,6,"Frontopsylla elatoides",Parasite,2,21,32,0,0.1875,0.0952,0.125,75,6,0
A_HP_042,A,HostParasite,2770,"Alticola strelzowi",Host,6,"Neopsylla mana",Parasite,6,21,32,1,0.1875,0.2857,0.125,75,44,5
A_HP_047,A,HostParasite,2770,"Alticola strelzowi",Host,15,"Neopsylla mana",Parasite,8,11,26,1,0.5769,0.7273,0.35,2730,109,22
A_HP_047,A,HostParasite,2881,"Alticola strelzowi",Host,15,"Pectinoctenus pavlovskii",Parasite,6,11,26,1,0.5769,0.5455,0.35,2730,117,8
A_HP_032,A,HostParasite,2881,"Alticola strelzowi",Host,3,"Pectinoctenus pavlovskii",Parasite,2,14,13,0,0.2308,0.1429,0.176,30,50,0
A_HP_003,A,HostParasite,2679,"Apodemus agrarius",Host,8,"Amalaraeus penicilliger",Parasite,13,23,9,1,0.8889,0.5652,0.522,78,136,2
A_HP_009,A,HostParasite,2679,"Apodemus agrarius",Host,9,"Amalaraeus penicilliger",Parasite,6,14,22,1,0.4091,0.4286,0.315,128,83,5
A_HP_031,A,HostParasite,2679,"Apodemus agrarius",Host,11,"Amalaraeus penicilliger",Parasite,12,25,31,1,0.3548,0.48,0.225,176,335,12
A_HP_018,A,HostParasite,2679,"Apodemus agrarius",Host,9,"Amalaraeus penicilliger",Parasite,7,15,21,0,0.4286,0.4667,0.403,109,227,0
A_HP_020,A,HostParasite,2679,"Apodemus agrarius",Host,4,"Amalaraeus penicilliger",Parasite,12,16,17,0,0.2353,0.75,0.386,14,753,0
A_HP_026,A,HostParasite,2679,"Apodemus agrarius",Host,8,"Amalaraeus penicilliger",Parasite,5,15,18,0,0.4444,0.3333,0.526,62,136,0
A_HP_029,A,HostParasite,2679,"Apodemus agrarius",Host,2,"Amalaraeus penicilliger",Parasite,3,15,34,0,0.0588,0.2,0.155,12,16,0
A_HP_033,A,HostParasite,2679,"Apodemus agrarius",Host,15,"Amalaraeus penicilliger",Parasite,9,22,25,0,0.6,0.4091,0.36,583,554,0
A_HP_037,A,HostParasite,2679,"Apodemus agrarius",Host,9,"Amalaraeus penicilliger",Parasite,3,17,21,0,0.4286,0.1765,0.252,1895,629,0
A_HP_042,A,HostParasite,2679,"Apodemus agrarius",Host,2,"Amalaraeus penicilliger",Parasite,5,21,32,0,0.0625,0.2381,0.125,10,16,0
A_HP_044,A,HostParasite,2679,"Apodemus agrarius",Host,14,"Amalaraeus penicilliger",Parasite,12,27,26,0,0.5385,0.4444,0.281,115,281,0
A_HP_018,A,HostParasite,2731,"Apodemus agrarius",Host,9,"Amphipsylla rossica",Parasite,6,15,21,1,0.4286,0.4,0.403,109,99,4
A_HP_026,A,HostParasite,2731,"Apodemus agrarius",Host,8,"Amphipsylla rossica",Parasite,9,15,18,1,0.4444,0.6,0.526,62,971,10
A_HP_009,A,HostParasite,2731,"Apodemus agrarius",Host,9,"Amphipsylla rossica",Parasite,5,14,22,0,0.4091,0.3571,0.315,128,339,0
A_HP_014,A,HostParasite,2731,"Apodemus agrarius",Host,7,"Amphipsylla rossica",Parasite,5,11,19,0,0.3684,0.4545,0.325,237,372,0
A_HP_021,A,HostParasite,2731,"Apodemus agrarius",Host,11,"Amphipsylla rossica",Parasite,1,9,15,0,0.7333,0.1111,0.422,107,29,0
A_HP_029,A,HostParasite,2731,"Apodemus agrarius",Host,2,"Amphipsylla rossica",Parasite,1,15,34,0,0.0588,0.0667,0.155,12,40,0
A_HP_032,A,HostParasite,2731,"Apodemus agrarius",Host,2,"Amphipsylla rossica",Parasite,2,14,13,0,0.1538,0.1429,0.176,4,4,0
A_HP_033,A,HostParasite,2731,"Apodemus agrarius",Host,15,"Amphipsylla rossica",Parasite,3,22,25,0,0.6,0.1364,0.36,583,14,0
A_HP_037,A,HostParasite,2731,"Apodemus agrarius",Host,9,"Amphipsylla rossica",Parasite,2,17,21,0,0.4286,0.1176,0.252,1895,6,0
A_HP_042,A,HostParasite,2731,"Apodemus agrarius",Host,2,"Amphipsylla rossica",Parasite,3,21,32,0,0.0625,0.1429,0.125,10,8,0
A_HP_031,A,HostParasite,2758,"Apodemus agrarius",Host,11,"Amphipsylla sibirica",Parasite,5,25,31,1,0.3548,0.2,0.225,176,114,5
